Tid	Kanal A	Kanal B
(ms)	(V)	(V)

72.82523374	5.35433100	-0.96850400
72.86600174	5.35433100	-0.96850400
72.90676974	5.35433100	-0.96850400
72.94753774	5.35433100	-0.96850400
72.98830573	5.35433100	-0.96850400
73.02907373	5.35433100	-0.96850400
73.06984173	5.35433100	-0.96850400
73.11060973	5.35433100	-0.96850400
73.15137773	5.35433100	-0.96850400
73.19214572	5.35433100	-0.96850400
73.23291372	5.35433100	-0.96850400
73.27368172	5.35433100	-0.96850400
73.31444972	5.35433100	-0.96850400
73.35521772	5.35433100	-0.97637800
73.39598572	5.35433100	-0.96850400
73.43675371	5.35433100	-0.97637800
73.47752171	5.35433100	-0.96850400
73.51828971	5.35433100	-0.96850400
73.55905771	5.35433100	-0.96850400
73.59982571	5.35433100	-0.96850400
73.64059370	5.35433100	-0.96850400
73.68136170	5.35433100	-0.96850400
73.72212970	5.35433100	-0.96850400
73.76289770	5.35433100	-0.96850400
73.80366570	5.35433100	-0.96850400
73.84443369	5.35433100	-0.96850400
73.88520169	5.35433100	-0.96850400
73.92596969	5.35433100	-0.96850400
73.96673769	5.35433100	-0.96850400
74.00750569	5.35433100	-0.96850400
74.04827369	5.35433100	-0.96850400
74.08904168	5.35433100	-0.96850400
74.12980968	5.35433100	-0.96850400
74.17057768	5.35433100	-0.96850400
74.21134568	5.35433100	-0.96850400
74.25211368	5.35433100	-0.96850400
74.29288167	5.35433100	-0.96850400
74.33364967	5.35433100	-0.96850400
74.37441767	5.35433100	-0.96850400
74.41518567	5.35433100	-0.96850400
74.45595367	5.35433100	-0.96850400
74.49672167	5.35433100	-0.96850400
74.53748966	5.35433100	-0.96850400
74.57825766	5.35433100	-0.96850400
74.61902566	5.35433100	-0.96850400
74.65979366	5.35433100	-0.96850400
74.70056166	5.35433100	-0.96850400
74.74132965	5.35433100	-0.96850400
74.78209765	5.35433100	-0.96850400
74.82286565	5.35433100	-0.97637800
74.86363365	5.35433100	-0.96850400
74.90440165	5.35433100	-0.96850400
74.94516964	5.35433100	-0.96850400
74.98593764	5.35433100	-0.96850400
75.02670564	5.35433100	-0.96850400
75.06747364	5.35433100	-0.96850400
75.10824164	5.35433100	-0.96850400
75.14900964	5.35433100	-0.97637800
75.18977763	5.35433100	-0.96850400
75.23054563	5.35433100	-0.96850400
75.27131363	5.35433100	-0.97637800
75.31208163	5.35433100	-0.97637800
75.35284963	5.35433100	-0.96850400
75.39361762	5.35433100	-0.96850400
75.43438562	5.35433100	-0.96850400
75.47515362	5.35433100	-0.96850400
75.51592162	5.35433100	-0.96850400
75.55668962	5.35433100	-0.96850400
75.59745762	5.35433100	-0.96850400
75.63822561	5.35433100	-0.96850400
75.67899361	5.35433100	-0.96850400
75.71976161	5.35433100	-0.96850400
75.76052961	5.35433100	-0.96850400
75.80129761	5.35433100	-0.96850400
75.84206560	5.35433100	-0.96850400
75.88283360	5.35433100	-0.97637800
75.92360160	5.35433100	-0.96850400
75.96436960	5.35433100	-0.96850400
76.00513760	5.35433100	-0.96850400
76.04590559	5.35433100	-0.97637800
76.08667359	5.35433100	-0.96850400
76.12744159	5.35433100	-0.96850400
76.16820959	5.35433100	-0.96850400
76.20897759	5.35433100	-0.97637800
76.24974559	5.35433100	-0.96850400
76.29051358	5.35433100	-0.96850400
76.33128158	5.35433100	-0.96850400
76.37204958	5.35433100	-0.96850400
76.41281758	5.35433100	-0.96850400
76.45358558	5.35433100	-0.96850400
76.49435357	5.35433100	-0.96850400
76.53512157	5.35433100	-0.96850400
76.57588957	5.35433100	-0.96850400
76.61665757	5.35433100	-0.96850400
76.65742557	5.35433100	-0.96062990
76.69819356	5.35433100	-0.96850400
76.73896156	5.35433100	-0.97637800
76.77972956	5.35433100	-0.96850400
76.82049756	5.35433100	-0.96850400
76.86126556	5.35433100	-0.96850400
76.90203356	5.35433100	-0.96850400
76.94280155	5.35433100	-0.96850400
76.98356955	5.35433100	-0.96850400
77.02433755	5.35433100	-0.96850400
77.06510555	5.35433100	-0.96850400
77.10587355	5.35433100	-0.97637800
77.14664154	5.35433100	-0.96062990
77.18740954	5.35433100	-0.96850400
77.22817754	5.35433100	-0.96850400
77.26894554	5.35433100	-0.97637800
77.30971354	5.35433100	-0.96850400
77.35048154	5.35433100	-0.96850400
77.39124953	5.35433100	-0.96850400
77.43201753	5.35433100	-0.96850400
77.47278553	5.35433100	-0.96850400
77.51355353	5.35433100	-0.96850400
77.55432153	5.35433100	-0.96850400
77.59508952	5.35433100	-0.96850400
77.63585752	5.35433100	-0.96850400
77.67662552	5.35433100	-0.96850400
77.71739352	5.35433100	-0.96850400
77.75816152	5.35433100	-0.96850400
77.79892951	5.35433100	-0.96850400
77.83969751	5.35433100	-0.96850400
77.88046551	5.35433100	-0.96850400
77.92123351	5.35433100	-0.96850400
77.96200151	5.35433100	-0.96850400
78.00276951	5.35433100	-0.96850400
78.04353750	5.35433100	-0.96850400
78.08430550	5.35433100	-0.96850400
78.12507350	5.35433100	-0.96850400
78.16584150	5.35433100	-0.96850400
78.20660950	5.35433100	-0.96850400
78.24737749	5.35433100	-0.96850400
78.28814549	5.35433100	-0.96850400
78.32891349	5.35433100	-0.96850400
78.36968149	5.35433100	-0.96850400
78.41044949	5.35433100	-0.97637800
78.45121749	5.35433100	-0.96850400
78.49198548	5.35433100	-0.96850400
78.53275348	5.35433100	-0.96850400
78.57352148	5.35433100	-0.96850400
78.61428948	5.35433100	-0.96850400
78.65505748	5.35433100	-0.96850400
78.69582547	5.35433100	-0.96850400
78.73659347	5.35433100	-0.96850400
78.77736147	5.35433100	-0.96850400
78.81812947	5.35433100	-0.96850400
78.85889747	5.35433100	-0.96850400
78.89966546	5.35433100	-0.96850400
78.94043346	5.35433100	-0.96850400
78.98120146	5.35433100	-0.96850400
79.02196946	5.35433100	-0.96850400
79.06273746	5.35433100	-0.96850400
79.10350546	5.35433100	-0.96850400
79.14427345	5.35433100	-0.96850400
79.18504145	5.35433100	-0.96850400
79.22580945	5.35433100	-0.97637800
79.26657745	5.35433100	-0.96850400
79.30734545	5.35433100	-0.96850400
79.34811344	5.35433100	-0.96850400
79.38888144	5.35433100	-0.96850400
79.42964944	5.35433100	-0.96850400
79.47041744	5.35433100	-0.97637800
79.51118544	5.35433100	-0.96850400
79.55195343	5.35433100	-0.96850400
79.59272143	5.35433100	-0.97637800
79.63348943	5.35433100	-0.96850400
79.67425743	5.35433100	-0.96850400
79.71502543	5.35433100	-0.96850400
79.75579343	5.35433100	-0.96850400
79.79656142	5.35433100	-0.96850400
79.83732942	5.35433100	-0.96850400
79.87809742	5.35433100	-0.96850400
79.91886542	5.35433100	-0.96850400
79.95963342	5.35433100	-0.96850400
80.00040141	5.35433100	-0.96850400
80.04116941	5.35433100	-0.97637800
80.08193741	5.35433100	-0.96850400
80.12270541	5.35433100	-0.96850400
80.16347341	5.35433100	-0.96850400
80.20424141	5.35433100	-0.96850400
80.24500940	5.35433100	-0.96850400
80.28577740	5.35433100	-0.96850400
80.32654540	5.35433100	-0.96850400
80.36731340	5.35433100	-0.96850400
80.40808140	5.35433100	-0.96850400
80.44884939	5.35433100	-0.96850400
80.48961739	5.35433100	-0.97637800
80.53038539	5.35433100	-0.96850400
80.57115339	5.35433100	-0.96850400
80.61192139	5.35433100	-0.96850400
80.65268938	5.35433100	-0.96850400
80.69345738	5.35433100	-0.96850400
80.73422538	5.35433100	-0.96850400
80.77499338	5.35433100	-0.96850400
80.81576138	5.35433100	-0.97637800
80.85652938	5.35433100	-0.96850400
80.89729737	5.35433100	-0.96850400
80.93806537	5.35433100	-0.96850400
80.97883337	5.35433100	-0.96850400
81.01960137	5.35433100	-0.96850400
81.06036937	5.35433100	-0.96850400
81.10113736	5.35433100	-0.96850400
81.14190536	5.35433100	-0.96850400
81.18267336	5.35433100	-0.96850400
81.22344136	5.35433100	-0.96850400
81.26420936	5.35433100	-0.96850400
81.30497736	5.35433100	-0.96850400
81.34574535	5.35433100	-0.96850400
81.38651335	5.35433100	-0.96850400
81.42728135	5.35433100	-0.96850400
81.46804935	5.35433100	-0.96850400
81.50881735	5.35433100	-0.96850400
81.54958534	5.35433100	-0.96850400
81.59035334	5.35433100	-0.96850400
81.63112134	5.35433100	-0.96850400
81.67188934	5.35433100	-0.96850400
81.71265734	5.35433100	-0.96850400
81.75342533	5.35433100	-0.96850400
81.79419333	5.35433100	-0.96850400
81.83496133	5.35433100	-0.96850400
81.87572933	5.35433100	-0.96850400
81.91649733	5.35433100	-0.96850400
81.95726533	5.35433100	-0.96850400
81.99803332	5.35433100	-0.96850400
82.03880132	5.35433100	-0.96850400
82.07956932	5.35433100	-0.96850400
82.12033732	5.35433100	-0.96850400
82.16110532	5.35433100	-0.96850400
82.20187331	5.35433100	-0.96850400
82.24264131	5.35433100	-0.96850400
82.28340931	5.35433100	-0.96850400
82.32417731	5.35433100	-0.96850400
82.36494531	5.35433100	-0.96850400
82.40571330	5.35433100	-0.96850400
82.44648130	5.35433100	-0.96850400
82.48724930	5.35433100	-0.96850400
82.52801730	5.35433100	-0.97637800
82.56878530	5.35433100	-0.96850400
82.60955330	5.35433100	-0.96850400
82.65032129	5.35433100	-0.96850400
82.69108929	5.35433100	-0.96850400
82.73185729	5.35433100	-0.96850400
82.77262529	5.35433100	-0.96850400
82.81339329	5.35433100	-0.96850400
82.85416128	5.35433100	-0.96850400
82.89492928	5.35433100	-0.96850400
82.93569728	5.35433100	-0.96850400
82.97646528	5.35433100	-0.96850400
83.01723328	5.35433100	-0.96850400
83.05800128	5.35433100	-0.96850400
83.09876927	5.35433100	-0.96850400
83.13953727	5.35433100	-0.96850400
83.18030527	5.35433100	-0.96850400
83.22107327	5.35433100	-0.96850400
83.26184127	5.35433100	-0.96850400
83.30260926	5.35433100	-0.96850400
83.34337726	5.35433100	-0.96850400
83.38414526	5.35433100	-0.96850400
83.42491326	5.35433100	-0.96850400
83.46568126	5.35433100	-0.96850400
83.50644925	5.35433100	-0.96850400
83.54721725	5.35433100	-0.96850400
83.58798525	5.35433100	-0.96850400
83.62875325	5.35433100	-0.96850400
83.66952125	5.35433100	-0.96850400
83.71028925	5.35433100	-0.96850400
83.75105724	5.35433100	-0.96850400
83.79182524	5.35433100	-0.96850400
83.83259324	5.35433100	-0.96850400
83.87336124	5.35433100	-0.96850400
83.91412924	5.35433100	-0.96850400
83.95489723	5.35433100	-0.96850400
83.99566523	5.35433100	-0.96850400
84.03643323	5.35433100	-0.96850400
84.07720123	5.35433100	-0.96850400
84.11796923	5.35433100	-0.97637800
84.15873723	5.35433100	-0.96850400
84.19950522	5.35433100	-0.96850400
84.24027322	5.35433100	-0.96850400
84.28104122	5.35433100	-0.96850400
84.32180922	5.35433100	-0.96850400
84.36257722	5.35433100	-0.97637800
84.40334521	5.35433100	-0.96850400
84.44411321	5.35433100	-0.96850400
84.48488121	5.35433100	-0.96850400
84.52564921	5.35433100	-0.96850400
84.56641721	5.35433100	-0.96850400
84.60718520	5.35433100	-0.96850400
84.64795320	5.35433100	-0.96850400
84.68872120	5.35433100	-0.97637800
84.72948920	5.35433100	-0.96850400
84.77025720	5.35433100	-0.96850400
84.81102520	5.35433100	-0.96850400
84.85179319	5.35433100	-0.96850400
84.89256119	5.35433100	-0.96850400
84.93332919	5.35433100	-0.96850400
84.97409719	5.35433100	-0.96850400
85.01486519	5.35433100	-0.96850400
85.05563318	5.35433100	-0.96850400
85.09640118	5.35433100	-0.96850400
85.13716918	5.35433100	-0.96850400
85.17793718	5.35433100	-0.96850400
85.21870518	5.35433100	-0.96850400
85.25947318	5.35433100	-0.96850400
85.30024117	5.35433100	-0.96850400
85.34100917	5.35433100	-0.96850400
85.38177717	5.35433100	-0.96850400
85.42254517	5.35433100	-0.96850400
85.46331317	5.35433100	-0.96850400
85.50408116	5.35433100	-0.96850400
85.54484916	5.35433100	-0.96850400
85.58561716	5.35433100	-0.96850400
85.62638516	5.35433100	-0.96850400
85.66715316	5.35433100	-0.96850400
85.70792115	5.35433100	-0.96850400
85.74868915	5.35433100	-0.96850400
85.78945715	5.35433100	-0.96850400
85.83022515	5.35433100	-0.96850400
85.87099315	5.35433100	-0.96850400
85.91176115	5.35433100	-0.96850400
85.95252914	5.35433100	-0.96850400
85.99329714	5.35433100	-0.96850400
86.03406514	5.35433100	-0.96850400
86.07483314	5.35433100	-0.96850400
86.11560114	5.35433100	-0.96850400
86.15636913	5.35433100	-0.96850400
86.19713713	5.35433100	-0.96850400
86.23790513	5.35433100	-0.96850400
86.27867313	5.35433100	-0.96850400
86.31944113	5.35433100	-0.96850400
86.36020912	5.35433100	-0.96850400
86.40097712	5.35433100	-0.96850400
86.44174512	5.35433100	-0.96850400
86.48251312	5.35433100	-0.96850400
86.52328112	5.35433100	-0.96850400
86.56404912	5.35433100	-0.96850400
86.60481711	5.35433100	-0.96850400
86.64558511	5.35433100	-0.96850400
86.68635311	5.35433100	-0.96850400
86.72712111	5.35433100	-0.96850400
86.76788911	5.35433100	-0.96850400
86.80865710	5.35433100	-0.96850400
86.84942510	5.35433100	-0.96850400
86.89019310	5.35433100	-0.96850400
86.93096110	5.35433100	-0.96850400
86.97172910	5.35433100	-0.96850400
87.01249710	5.35433100	-0.96850400
87.05326509	5.35433100	-0.96850400
87.09403309	5.35433100	-0.96850400
87.13480109	5.35433100	-0.96850400
87.17556909	5.35433100	-0.96850400
87.21633709	5.35433100	-0.96850400
87.25710508	5.35433100	-0.96850400
87.29787308	5.35433100	-0.96850400
87.33864108	5.35433100	-0.96850400
87.37940908	5.35433100	-0.96850400
87.42017708	5.35433100	-0.96850400
87.46094507	5.35433100	-0.96850400
87.50171307	5.35433100	-0.96850400
87.54248107	5.35433100	-0.96850400
87.58324907	5.35433100	-0.96850400
87.62401707	5.35433100	-0.96850400
87.66478507	5.35433100	-0.96850400
87.70555306	5.35433100	-0.96062990
87.74632106	5.35433100	-0.96850400
87.78708906	5.35433100	-0.96850400
87.82785706	5.35433100	-0.96850400
87.86862506	5.35433100	-0.97637800
87.90939305	5.35433100	-0.96850400
87.95016105	5.35433100	-0.96850400
87.99092905	5.35433100	-0.96850400
88.03169705	5.35433100	-0.96850400
88.07246505	5.35433100	-0.96850400
88.11323305	5.35433100	-0.96850400
88.15400104	5.35433100	-0.96850400
88.19476904	5.35433100	-0.96850400
88.23553704	5.35433100	-0.96062990
88.27630504	5.35433100	-0.96062990
88.31707304	5.35433100	-0.96850400
88.35784103	5.35433100	-0.96850400
88.39860903	5.35433100	-0.96850400
88.43937703	5.35433100	-0.96850400
88.48014503	5.35433100	-0.96850400
88.52091303	5.35433100	-0.96850400
88.56168102	5.35433100	-0.96850400
88.60244902	5.35433100	-0.96850400
88.64321702	5.35433100	-0.96850400
88.68398502	5.35433100	-0.96850400
88.72475302	5.35433100	-0.96850400
88.76552102	5.35433100	-0.96850400
88.80628901	5.35433100	-0.96850400
88.84705701	5.35433100	-0.96850400
88.88782501	5.35433100	-0.96850400
88.92859301	5.35433100	-0.96850400
88.96936101	5.35433100	-0.96850400
89.01012900	5.35433100	-0.97637800
89.05089700	5.35433100	-0.96850400
89.09166500	5.35433100	-0.96850400
89.13243300	5.35433100	-0.96850400
89.17320100	5.35433100	-0.96850400
89.21396899	5.35433100	-0.96850400
89.25473699	5.35433100	-0.96850400
89.29550499	5.35433100	-0.96850400
89.33627299	5.35433100	-0.96850400
89.37704099	5.35433100	-0.96850400
89.41780899	5.35433100	-0.96850400
89.45857698	5.35433100	-0.96850400
89.49934498	5.35433100	-0.96850400
89.54011298	5.35433100	-0.96850400
89.58088098	5.35433100	-0.96850400
89.62164898	5.35433100	-0.96850400
89.66241697	5.35433100	-0.96850400
89.70318497	5.35433100	-0.96850400
89.74395297	5.35433100	-0.96850400
89.78472097	5.35433100	-0.96850400
89.82548897	5.35433100	-0.96850400
89.86625697	5.35433100	-0.96850400
89.90702496	5.35433100	-0.96850400
89.94779296	5.35433100	-0.96850400
89.98856096	5.35433100	-0.96850400
90.02932896	5.35433100	-0.96850400
90.07009696	5.35433100	-0.96850400
90.11086495	5.35433100	-0.96850400
90.15163295	5.35433100	-0.96850400
90.19240095	5.35433100	-0.96850400
90.23316895	5.35433100	-0.96850400
90.27393695	5.35433100	-0.96850400
90.31470494	5.35433100	-0.96850400
90.35547294	5.35433100	-0.96850400
90.39624094	5.35433100	-0.96850400
90.43700894	5.35433100	-0.96850400
90.47777694	5.35433100	-0.96850400
90.51854494	5.35433100	-0.96850400
90.55931293	5.35433100	-0.96850400
90.60008093	5.35433100	-0.96850400
90.64084893	5.35433100	-0.96850400
90.68161693	5.35433100	-0.96850400
90.72238493	5.35433100	-0.96850400
90.76315292	5.35433100	-0.96850400
90.80392092	5.35433100	-0.96850400
90.84468892	5.35433100	-0.96850400
90.88545692	5.35433100	-0.96850400
90.92622492	5.35433100	-0.96850400
90.96699292	5.35433100	-0.96850400
91.00776091	5.35433100	-0.96850400
91.04852891	5.35433100	-0.96850400
91.08929691	5.35433100	-0.96850400
91.13006491	5.35433100	-0.96850400
91.17083291	5.35433100	-0.96850400
91.21160090	5.35433100	-0.97637800
91.25236890	5.35433100	-0.96850400
91.29313690	5.35433100	-0.97637800
91.33390490	5.35433100	-0.96850400
91.37467290	5.35433100	-0.96850400
91.41544089	5.35433100	-0.96850400
91.45620889	5.35433100	-0.96850400
91.49697689	5.35433100	-0.96850400
91.53774489	5.35433100	-0.96850400
91.57851289	5.35433100	-0.96850400
91.61928089	5.35433100	-0.96850400
91.66004888	5.35433100	-0.96062990
91.70081688	5.35433100	-0.97637800
91.74158488	5.35433100	-0.96850400
91.78235288	5.35433100	-0.96850400
91.82312088	5.35433100	-0.96850400
91.86388887	5.35433100	-0.96850400
91.90465687	5.35433100	-0.96850400
91.94542487	5.35433100	-0.96850400
91.98619287	5.35433100	-0.96850400
92.02696087	5.35433100	-0.96850400
92.06772887	5.35433100	-0.96850400
92.10849686	5.35433100	-0.96850400
92.14926486	5.35433100	-0.96850400
92.19003286	5.35433100	-0.96850400
92.23080086	5.35433100	-0.96850400
92.27156886	5.35433100	-0.96850400
92.31233685	5.35433100	-0.96850400
92.35310485	5.35433100	-0.96850400
92.39387285	5.35433100	-0.96850400
92.43464085	5.35433100	-0.97637800
92.47540885	5.35433100	-0.96850400
92.51617684	5.35433100	-0.96062990
92.55694484	5.35433100	-0.96850400
92.59771284	5.35433100	-0.96850400
92.63848084	5.35433100	-0.96850400
92.67924884	5.35433100	-0.96850400
92.72001684	5.35433100	-0.96850400
92.76078483	5.35433100	-0.96850400
92.80155283	5.35433100	-0.96850400
92.84232083	5.35433100	-0.96850400
92.88308883	5.35433100	-0.96850400
92.92385683	5.35433100	-0.96850400
92.96462482	5.35433100	-0.96850400
93.00539282	5.35433100	-0.96850400
93.04616082	5.35433100	-0.96850400
93.08692882	5.35433100	-0.96850400
93.12769682	5.35433100	-0.96850400
93.16846481	5.35433100	-0.96850400
93.20923281	5.35433100	-0.96850400
93.25000081	5.35433100	-0.96850400
93.29076881	5.35433100	-0.96850400
93.33153681	5.35433100	-0.96850400
93.37230481	5.35433100	-0.96850400
93.41307280	5.35433100	-0.96850400
93.45384080	5.35433100	-0.96850400
93.49460880	5.35433100	-0.96850400
93.53537680	5.35433100	-0.96850400
93.57614480	5.35433100	-0.96850400
93.61691279	5.35433100	-0.96850400
93.65768079	5.35433100	-0.96850400
93.69844879	5.35433100	-0.96850400
93.73921679	5.35433100	-0.96850400
93.77998479	5.35433100	-0.96062990
93.82075279	5.35433100	-0.96850400
93.86152078	5.35433100	-0.96850400
93.90228878	5.35433100	-0.96850400
93.94305678	5.35433100	-0.96850400
93.98382478	5.35433100	-0.96850400
94.02459278	5.35433100	-0.96850400
94.06536077	5.35433100	-0.96850400
94.10612877	5.35433100	-0.96062990
94.14689677	5.35433100	-0.96850400
94.18766477	5.35433100	-0.96850400
94.22843277	5.35433100	-0.96850400
94.26920076	5.35433100	-0.96850400
94.30996876	5.35433100	-0.96850400
94.35073676	5.35433100	-0.96850400
94.39150476	5.35433100	-0.96850400
94.43227276	5.35433100	-0.96850400
94.47304076	5.35433100	-0.96850400
94.51380875	5.35433100	-0.96850400
94.55457675	5.35433100	-0.96850400
94.59534475	5.35433100	-0.96850400
94.63611275	5.35433100	-0.96850400
94.67688075	5.35433100	-0.96850400
94.71764874	5.35433100	-0.96850400
94.75841674	5.35433100	-0.96850400
94.79918474	5.35433100	-0.96850400
94.83995274	5.35433100	-0.96850400
94.88072074	5.35433100	-0.96850400
94.92148874	5.35433100	-0.96850400
94.96225673	5.35433100	-0.96850400
95.00302473	5.35433100	-0.96850400
95.04379273	5.35433100	-0.96850400
95.08456073	5.35433100	-0.96850400
95.12532873	5.35433100	-0.96850400
95.16609672	5.35433100	-0.96850400
95.20686472	5.35433100	-0.96850400
95.24763272	5.35433100	-0.96850400
